path,size_x,size_y
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0732.jpg,395,141
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0733.jpg,414,183
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0734.jpg,395,113
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0735.jpg,405,140
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0736.jpg,403,137
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0737.jpg,398,107
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0738.jpg,400,153
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0739.jpg,397,167
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0740.jpg,412,153
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0741.jpg,397,118
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0742.jpg,401,118
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0743.jpg,420,166
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0744.jpg,397,140
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0745.jpg,400,140
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0746.jpg,405,142
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0747.jpg,402,157
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0748.jpg,427,207
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0749.jpg,414,181
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0750.jpg,406,156
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0751.jpg,405,168
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0752.jpg,398,108
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0753.jpg,432,181
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0754.jpg,393,146
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0755.jpg,393,169
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0756.jpg,397,153
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0757.jpg,393,155
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0758.jpg,392,143
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0759.jpg,402,165
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0760.jpg,402,175
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0761.jpg,401,128
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0762.jpg,404,134
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0763.jpg,394,146
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0764.jpg,398,138
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0765.jpg,400,117
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0766.jpg,398,132
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0767.jpg,397,149
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0768.jpg,392,158
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0769.jpg,398,164
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0770.jpg,402,173
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0771.jpg,398,165
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0772.jpg,404,138
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0773.jpg,409,131
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0774.jpg,405,152
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0775.jpg,400,141
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0776.jpg,396,155
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0777.jpg,419,181
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0778.jpg,403,137
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0779.jpg,403,146
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0780.jpg,401,158
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0781.jpg,439,192
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0782.jpg,400,149
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0783.jpg,412,145
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0784.jpg,404,145
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0785.jpg,405,177
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0786.jpg,394,135
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0787.jpg,396,114
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0788.jpg,398,151
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0789.jpg,403,143
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0790.jpg,405,127
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0791.jpg,409,187
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0792.jpg,399,141
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0793.jpg,400,136
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0794.jpg,406,124
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0795.jpg,409,175
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0796.jpg,411,144
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0797.jpg,405,136
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0798.jpg,409,133
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0799.jpg,398,141
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0800.jpg,400,134
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0001.jpg,300,200
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0002.jpg,258,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0003.jpg,300,295
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0004.jpg,300,276
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0005.jpg,300,251
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0006.jpg,300,261
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0007.jpg,300,281
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0008.jpg,247,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0009.jpg,300,290
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0010.jpg,289,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0011.jpg,300,296
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0012.jpg,284,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0013.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0014.jpg,297,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0015.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0016.jpg,300,287
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0017.jpg,300,267
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0018.jpg,300,215
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0019.jpg,300,297
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0020.jpg,250,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0021.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0022.jpg,300,249
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0023.jpg,300,289
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0024.jpg,300,288
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0025.jpg,293,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0026.jpg,280,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0027.jpg,300,254
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0028.jpg,300,280
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0029.jpg,300,242
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0030.jpg,300,294
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0031.jpg,207,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0032.jpg,300,292
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0033.jpg,293,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0034.jpg,300,124
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0035.jpg,239,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0036.jpg,300,254
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0037.jpg,300,298
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0038.jpg,300,290
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0039.jpg,300,215
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0040.jpg,300,254
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0041.jpg,300,293
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0042.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0043.jpg,300,196
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0044.jpg,300,260
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0045.jpg,300,260
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0046.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0047.jpg,300,168
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0048.jpg,300,274
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0049.jpg,300,248
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0050.jpg,262,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0051.jpg,297,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0052.jpg,300,298
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0053.jpg,300,200
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0054.jpg,272,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0055.jpg,254,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0056.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0057.jpg,300,224
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0058.jpg,300,240
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0059.jpg,300,206
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0060.jpg,300,268
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0061.jpg,300,214
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0062.jpg,300,268
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0063.jpg,300,204
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0064.jpg,300,284
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0065.jpg,300,283
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0066.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0067.jpg,300,279
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0068.jpg,300,292
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0069.jpg,300,199
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0070.jpg,300,278
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0071.jpg,300,232
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0072.jpg,300,279
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0073.jpg,300,208
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0074.jpg,300,206
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0075.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0076.jpg,300,290
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0077.jpg,298,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0078.jpg,300,280
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0079.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0080.jpg,300,254
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0081.jpg,300,279
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0082.jpg,289,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0083.jpg,300,227
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0084.jpg,300,238
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0085.jpg,300,199
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/starfish/image_0086.jpg,284,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0001.jpg,300,190
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0002.jpg,300,127
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0003.jpg,300,126
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0004.jpg,300,190
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0005.jpg,300,125
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0006.jpg,300,121
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0007.jpg,300,146
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0008.jpg,300,172
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0009.jpg,300,202
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0010.jpg,300,138
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0011.jpg,300,132
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0012.jpg,300,164
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0013.jpg,300,154
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0014.jpg,300,182
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0015.jpg,300,112
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0016.jpg,300,121
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0017.jpg,300,158
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0018.jpg,300,146
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0019.jpg,300,212
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0020.jpg,300,156
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0021.jpg,300,175
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0022.jpg,300,154
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0023.jpg,300,135
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0024.jpg,299,137
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0025.jpg,300,124
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0026.jpg,300,135
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0027.jpg,300,148
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0028.jpg,300,140
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0029.jpg,300,124
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0030.jpg,300,157
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0031.jpg,300,140
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0032.jpg,300,151
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0033.jpg,300,147
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0034.jpg,300,163
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0035.jpg,300,142
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0036.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0037.jpg,300,153
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0038.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0039.jpg,300,154
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0040.jpg,300,135
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0041.jpg,300,165
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0042.jpg,300,131
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0043.jpg,300,121
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0044.jpg,300,182
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0045.jpg,300,129
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0046.jpg,300,148
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0047.jpg,300,124
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0048.jpg,300,133
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0049.jpg,300,125
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0050.jpg,300,123
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0051.jpg,300,126
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/dollar_bill/image_0052.jpg,300,128
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/Faces/image_0001.jpg,510,337
